calls_ivr_id,calls_phone_number,calls_ivr_result,calls_vdn_label,calls_start_date,calls_start_date_id,calls_end_date,calls_end_date_id,calls_total_duration,calls_customer_segment,calls_ivr_language,calls_steps_module,calls_module_aggregation,module_sequece,module_name,module_duration,module_result,step_sequence,step_name,step_result,step_description_error,document_type,document_identification,customer_phone,billing_account_id
1670843623,tdLZc0HEitmaCm4Jh7kHAA==,ERROR,FRONT_ERROR,12/12/2022 11:13:49,20221212,12/12/2022 11:14:47,20221212,58,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,58,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,cSNwuy3aYGNSJDdu7504eQ==,NULL,1191412665
1670842037,JmragG9ENRLZtky+Int+aw==,ERROR,FRONT_ERROR,12/12/2022 10:47:17,20221212,12/12/2022 10:47:49,20221212,32,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,32,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,GF1NPQTfLPsVmBK6CaL1YA==,NULL,1191414661
1670842881,pDsEuc1GHVY2+21dq97DzA==,ERROR,FRONT_ERROR,12/12/2022 11:01:27,20221212,12/12/2022 11:02:02,20221212,36,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,36,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,RMvAonJLjXFjZxMloetRhg==,NULL,1184080396
1670842716,KX6c6mSJTnmiVmPOxHNqFg==,ERROR,FRONT_ERROR,12/12/2022 10:58:44,20221212,12/12/2022 10:59:23,20221212,39,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,39,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,pnNps7YC6QXZRNQrtHj2hA==,NULL,1191105285
1670843308,J0pMhlBvaXPjyS+eZIbTYQ==,ERROR,FRONT_ERROR,12/12/2022 11:08:29,20221212,12/12/2022 11:09:26,20221212,58,B2B,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,58,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,ZGoJL4p/dLLwNPSVT2knPw==,NULL,1191343050
1670842070,M4eCvfFXmyDxf/LdwN2ycg==,ERROR,FRONT_ERROR,12/12/2022 10:47:50,20221212,12/12/2022 10:48:21,20221212,30,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,30,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,KAhvtXSnJDrJpVKpN89xSg==,NULL,1183805454
1670842554,rOiSVOwn+pc7vcS2KwgRDw==,ERROR,FRONT_ERROR,12/12/2022 10:55:59,20221212,12/12/2022 10:56:43,20221212,44,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,44,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,POTDxNQkrZIQ8G0im1m/xg==,NULL,1191421054
1670842289,5tMHDBsuln6C+FozdFopUg==,ERROR,FRONT_ERROR,12/12/2022 10:51:30,20221212,12/12/2022 10:51:54,20221212,24,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,24,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,15N+n7O945s1yJt39bIARg==,NULL,1191237344
1670841598,t5qLU9SGu1JiE0KTFnKejw==,ERROR,FRONT_ERROR,12/12/2022 10:40:04,20221212,12/12/2022 10:40:42,20221212,38,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,38,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,RexFF7W6i4atsUtRT9NKSg==,NULL,1190293272
1670843741,YQ27uDxTqlC7057lA6Sy8A==,ERROR,FRONT_ERROR,12/12/2022 11:15:42,20221212,12/12/2022 11:16:31,20221212,49,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,49,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,bYDKwb5z1ovZvGH0tr8Ebw==,NULL,1191410370
1670843186,K+1g5Z9YNhDkN+M0ef8MhA==,ERROR,FRONT_ERROR,12/12/2022 11:06:26,20221212,12/12/2022 11:07:18,20221212,52,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,52,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,razlD90U1kfoR2gBXL5p3A==,NULL,1191117827
1670843322,23VXwyIg/zzWrH2a2ctypw==,ERROR,FRONT_ERROR,12/12/2022 11:08:43,20221212,12/12/2022 11:09:20,20221212,37,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,37,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,NIE,oFJm5ScWaVXLl8ON8q4sXA==,NULL,1184088118
1670841887,fbGWAOKR4h6n+jx3SoX8kw==,ERROR,FRONT_ERROR,12/12/2022 10:44:52,20221212,12/12/2022 10:45:31,20221212,39,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,39,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,ap/mvHXRxcojRyP6CtM8vA==,NULL,1191455466
1670841640,XowxOW4jS1XGAbHVneypXQ==,ERROR,FRONT_ERROR,12/12/2022 10:40:41,20221212,12/12/2022 10:41:14,20221212,34,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,34,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,cZLQPUoAUYdB/3TNNVu+bg==,NULL,1191248234
1670842241,0c8brH+38nTqlq9TZT3ieQ==,ERROR,FRONT_ERROR,12/12/2022 10:50:46,20221212,12/12/2022 10:51:34,20221212,48,B2B,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,48,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,CIF,AZ2sonRKD7lisUtX6h1c0w==,NULL,1183852449
1670841549,qV2y61hd7eHOVpWOQiF7Bg==,ERROR,FRONT_ERROR,12/12/2022 10:39:10,20221212,12/12/2022 10:39:58,20221212,49,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,49,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,bStFnJ/qcXuAnq2f2KDYcg==,NULL,1183464633
1670842898,C95s4m2eaWBYQBL34JqmwA==,ERROR,FRONT_ERROR,12/12/2022 11:01:39,20221212,12/12/2022 11:02:28,20221212,50,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,50,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,Xspsx98bE5YLA5n6SXS9pQ==,NULL,1183726353
1670843431,1CvLRoK5ctwemZiG4niVlw==,ERROR,FRONT_ERROR,12/12/2022 11:10:34,20221212,12/12/2022 11:11:12,20221212,38,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,38,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,Zqj06UtYww/WcEPkl0qucQ==,NULL,1184463261
1670842828,+IFmLRU8FwkGtptNtY8QcQ==,ERROR,FRONT_ERROR,12/12/2022 11:00:29,20221212,12/12/2022 11:01:01,20221212,32,B2B,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,32,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,CIF,Xk5roweodAFGXKEtGToNPw==,NULL,1191431335
1670843377,i3IOa81Ucy1KiaWPoZHfBg==,ERROR,FRONT_ERROR,12/12/2022 11:09:37,20221212,12/12/2022 11:10:12,20221212,35,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,35,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,ZtFiM36Am2jiZ6pnFwnbPg==,NULL,1191449238
1670843216,BFoQ66odCA0kCiM1NJxyTQ==,ERROR,FRONT_ERROR,12/12/2022 11:06:56,20221212,12/12/2022 11:07:44,20221212,47,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,47,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,cdA9+GtYK2pGgFgAMoxM/A==,NULL,1191158409
1670843236,fX/PfR6NoPtkx2x2gNeCmg==,ERROR,FRONT_ERROR,12/12/2022 11:07:17,20221212,12/12/2022 11:07:52,20221212,36,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,36,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,zJw8p7I4Dixw/6HOELCPXQ==,NULL,1191224391
1670842616,RDJ0e4g4Lg504NJnW6oRhg==,ERROR,FRONT_ERROR,12/12/2022 10:56:56,20221212,12/12/2022 10:57:39,20221212,43,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,43,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,vWqfgkkfwhwQ92Oj9F+Qyg==,NULL,1191070836
1670842214,wetMPvczMrhdNAqNooJw/g==,ERROR,FRONT_ERROR,12/12/2022 10:50:14,20221212,12/12/2022 10:50:52,20221212,38,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,38,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,0d7rFAIol5v9JQLx5APkLA==,NULL,1184108478
1670843178,rg8I4tPWlQwv0LS53RfPOw==,ERROR,FRONT_ERROR,12/12/2022 11:06:19,20221212,12/12/2022 11:06:52,20221212,33,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,33,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,G5zZKlhRvJnrU34525d9uQ==,NULL,1190087872
1670842434,WI7HpqYVIewBLES8dWfonA==,ERROR,FRONT_ERROR,12/12/2022 10:53:58,20221212,12/12/2022 10:54:39,20221212,42,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,42,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,NIE,xdZ817OsneOcsbByiCDjLw==,NULL,1190774115
1670841583,NoSgTOHvEEWPgGK5Hp5EBQ==,ERROR,FRONT_ERROR,12/12/2022 10:39:48,20221212,12/12/2022 10:40:37,20221212,49,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,49,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,DlGcE48qwZxCKYQpH6Bq/w==,NULL,1191190295
1670843103,4JpGF4Q/sOXWQXr1MQOGNQ==,ERROR,FRONT_ERROR,12/12/2022 11:05:09,20221212,12/12/2022 11:06:02,20221212,53,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,53,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,6jHqGxmVsDaZ6Mg2Byh6Pg==,NULL,1191287018
1670843136,23VXwyIg/zzWrH2a2ctypw==,ERROR,FRONT_ERROR,12/12/2022 11:05:37,20221212,12/12/2022 11:06:08,20221212,31,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,31,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,NIE,oFJm5ScWaVXLl8ON8q4sXA==,NULL,1184088118
1670841942,tK8fSIaYm/MgvjTTVLu+Dg==,ERROR,FRONT_ERROR,12/12/2022 10:45:48,20221212,12/12/2022 10:46:22,20221212,35,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,35,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,w24fkmOtDgxo8B1/1Z2mrQ==,NULL,1190217735
1670841873,XyZKSS3GAcBV9QfPVUsWqA==,ERROR,FRONT_ERROR,12/12/2022 10:44:39,20221212,12/12/2022 10:45:23,20221212,44,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,44,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,eoAumpIHxlh3UXDAkCOdGQ==,NULL,1190810265
1670843798,3ciUEs8u89KkFvVdtXJFgw==,ERROR,FRONT_ERROR,12/12/2022 11:16:46,20221212,12/12/2022 11:17:35,20221212,49,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,49,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,OTgTXciKR98D5lRx9LrIJg==,NULL,1184469722
1670842928,adgb9HR9+rK8DfWSydeSdA==,ERROR,FRONT_ERROR,12/12/2022 11:02:08,20221212,12/12/2022 11:03:01,20221212,52,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,52,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,5YZvK9rxW2GzjdFda5SBnw==,NULL,1190194983
1670843575,tdLZc0HEitmaCm4Jh7kHAA==,ERROR,FRONT_ERROR,12/12/2022 11:12:56,20221212,12/12/2022 11:13:46,20221212,50,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,50,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,cSNwuy3aYGNSJDdu7504eQ==,NULL,1191412665
1670841695,K+1g5Z9YNhDkN+M0ef8MhA==,ERROR,FRONT_ERROR,12/12/2022 10:41:36,20221212,12/12/2022 10:42:27,20221212,52,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,52,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,razlD90U1kfoR2gBXL5p3A==,NULL,1191117827
1670841611,J4X6AmYpsQH5ghaguUvTSQ==,ERROR,FRONT_ERROR,12/12/2022 10:40:14,20221212,12/12/2022 10:40:56,20221212,42,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,42,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,BS0WPtC8wls4YOymxCwxsw==,NULL,1190120152
1670841997,xUpZrGPTeSBrUzisGwjJHg==,ERROR,FRONT_ERROR,12/12/2022 10:46:37,20221212,12/12/2022 10:47:19,20221212,42,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,42,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,hJkSfWI2+HSKppQEBORKhQ==,NULL,1190015048
1670842132,1XvAtcgadHJVGHOpp/NIQw==,ERROR,FRONT_ERROR,12/12/2022 10:48:53,20221212,12/12/2022 10:49:47,20221212,54,B2B,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,54,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,cBRnjUgbxep2I1+lLwCP2Q==,NULL,1191464757
1670843587,4ao5rA37eSfF2IIdpkeaYQ==,ERROR,FRONT_ERROR,12/12/2022 11:13:14,20221212,12/12/2022 11:14:10,20221212,56,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,56,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,NIE,zX4yQNLWo23fHSwgp2ztwQ==,NULL,1191427671
1670841940,Wx2rSNzb4jPuqV6+wPBEIg==,ERROR,FRONT_ERROR,12/12/2022 10:45:40,20221212,12/12/2022 10:46:13,20221212,32,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,32,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,Jcm9m1/eGGj3jMujGCVexw==,NULL,1191450822
1670843130,tvAz2uXXMb5mv4P9VMfIJQ==,ERROR,FRONT_ERROR,12/12/2022 11:05:36,20221212,12/12/2022 11:06:18,20221212,42,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,42,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,NIE,1UtJrHXHZpI1pZ7TcsjkIQ==,NULL,1191438884
1670843771,ivhU7qWKJ+HxoYMH7vCuHQ==,ERROR,FRONT_ERROR,12/12/2022 11:16:16,20221212,12/12/2022 11:17:14,20221212,58,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,58,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,qjzrVzeAHDyFVGjd7rTD3Q==,NULL,1183705647
1670843486,Xd9M77y6Lq5QuMAE+2hNTA==,ERROR,FRONT_ERROR,12/12/2022 11:11:32,20221212,12/12/2022 11:12:11,20221212,39,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,39,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,8JU4ON0mKL6vy1fzS/cJJw==,NULL,1191192069
1670843739,Mjsf1sK7aGo53CkW24aO/w==,ERROR,FRONT_ERROR,12/12/2022 11:15:50,20221212,12/12/2022 11:16:45,20221212,55,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,55,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,4fBVRAkNdDHVhyHBADQD4Q==,NULL,1190698728
1670841996,fbGWAOKR4h6n+jx3SoX8kw==,ERROR,FRONT_ERROR,12/12/2022 10:46:37,20221212,12/12/2022 10:47:23,20221212,46,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,46,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,ap/mvHXRxcojRyP6CtM8vA==,NULL,1191455466
1670841773,78Eju2tRfST7fUcCKx0+kg==,ERROR,FRONT_ERROR,12/12/2022 10:42:53,20221212,12/12/2022 10:43:25,20221212,32,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,32,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,Xouy4UiccWy/ZdnlkDf6ww==,NULL,1191419330
1670843090,8acBs7lg/+DuXvzs5ZoGjw==,ERROR,FRONT_ERROR,12/12/2022 11:04:50,20221212,12/12/2022 11:05:23,20221212,33,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,33,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,2Il/Qo9v29W4HP9P2bm5eA==,NULL,1190682474
1670842762,y94TVsiXQqjDtO3hZJjcHQ==,ERROR,FRONT_ERROR,12/12/2022 10:59:28,20221212,12/12/2022 11:00:19,20221212,51,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,51,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,Y30ocjTqi5kZas0PYnARLw==,NULL,1184084174
1670842613,rAGvw/f4lZRHnG/CX4HpLQ==,ERROR,FRONT_ERROR,12/12/2022 10:56:54,20221212,12/12/2022 10:57:41,20221212,48,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,48,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,kS8j1tKTtj6y2aVqWHq1vg==,NULL,1190595148
1670842638,l3sXKqRDRpD2maK3MsqeVg==,ERROR,FRONT_ERROR,12/12/2022 10:57:18,20221212,12/12/2022 10:58:09,20221212,50,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,50,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,meBiAiLyYWUU6kI1jmwOXg==,NULL,1183088903
1670841739,78Eju2tRfST7fUcCKx0+kg==,ERROR,FRONT_ERROR,12/12/2022 10:42:25,20221212,12/12/2022 10:42:54,20221212,29,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,29,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,Xouy4UiccWy/ZdnlkDf6ww==,NULL,1191419330
1670841783,iybPV0THyogyQ9u1mqBuew==,ERROR,FRONT_ERROR,12/12/2022 10:43:08,20221212,12/12/2022 10:43:42,20221212,34,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,34,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,A7fkJpAo/d08fshnyQFGMw==,NULL,1191153301
1670842758,rG8wtsGm/3cSfo84fghmbQ==,ERROR,FRONT_ERROR,12/12/2022 10:59:19,20221212,12/12/2022 10:59:57,20221212,38,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,38,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,Rk4WEPF57TPiPr4yLzxx1A==,NULL,1190244556
1670841737,wqKI5iAN37A0k0EGBS5kxw==,ERROR,FRONT_ERROR,12/12/2022 10:42:25,20221212,12/12/2022 10:43:06,20221212,42,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,42,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,sRzGwS8G/ZnsxbMTbtu+rA==,NULL,1191351442
1670842115,iMERauqtNVkzxAp8zXzvHw==,ERROR,FRONT_ERROR,12/12/2022 10:48:35,20221212,12/12/2022 10:49:10,20221212,35,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,35,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,WlRXYrheOHtJ6cBo4o3fpA==,NULL,1183609534
1670843083,NtSpKY5h9GUU6boXboQ9Zg==,ERROR,FRONT_ERROR,12/12/2022 11:04:44,20221212,12/12/2022 11:05:28,20221212,44,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,44,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,SzD+QPy/kPea9NeyaiGn8Q==,NULL,1191401031
1670843610,QADYnncqzeBHYXI3Y/xwRA==,ERROR,FRONT_ERROR,12/12/2022 11:13:36,20221212,12/12/2022 11:14:16,20221212,40,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,40,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,D8tpMXBydUxfNVluIdiDhA==,NULL,1183544996
1670842700,4QtTfFMJYKQqLn1kqwKI2g==,ERROR,FRONT_ERROR,12/12/2022 10:58:21,20221212,12/12/2022 10:59:01,20221212,40,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,40,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,orxg57nWZDj695RrcCPSCg==,NULL,1183463916
1670843448,fX/PfR6NoPtkx2x2gNeCmg==,ERROR,FRONT_ERROR,12/12/2022 11:10:53,20221212,12/12/2022 11:11:35,20221212,41,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,41,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,zJw8p7I4Dixw/6HOELCPXQ==,NULL,1191224391
1670841741,57+EwFuYhMYVwOC8nkeiWA==,ERROR,FRONT_ERROR,12/12/2022 10:42:21,20221212,12/12/2022 10:42:50,20221212,29,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,29,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,0Nf2FmjbqlaZ7sKVZXf7Nw==,NULL,1190735660
1670842700,A43DO3iBdMByNraZvIsl4g==,ERROR,FRONT_ERROR,12/12/2022 10:58:20,20221212,12/12/2022 10:58:53,20221212,33,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,33,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,IPUZSd1p64kcFt+ZbTBRsw==,NULL,1190894939
1670843113,X9miNyoRvZyXXm5emFWDRg==,ERROR,FRONT_ERROR,12/12/2022 11:05:13,20221212,12/12/2022 11:05:50,20221212,37,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,37,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,yfc9qf8KYlkfksDWg/UJeA==,NULL,1191024270
1670841943,dKNjVFf5Wn2yh5NBF+ai8g==,ERROR,FRONT_ERROR,12/12/2022 10:45:49,20221212,12/12/2022 10:46:28,20221212,39,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,39,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,lVIBPK2MVGJvNBw74/RT4A==,NULL,1191415841
1670842056,Wx2rSNzb4jPuqV6+wPBEIg==,ERROR,FRONT_ERROR,12/12/2022 10:47:42,20221212,12/12/2022 10:48:36,20221212,54,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,54,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,Jcm9m1/eGGj3jMujGCVexw==,NULL,1191450822
1670842363,IAdQF0b4OGCps1sl/mZTDg==,ERROR,FRONT_ERROR,12/12/2022 10:52:44,20221212,12/12/2022 10:53:16,20221212,32,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,32,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,pXT3suGhGV27vZ4kzHoNnQ==,NULL,1183509379
1670842986,KRJ5TMbOr47q9IW3LGaZjg==,ERROR,FRONT_ERROR,12/12/2022 11:03:11,20221212,12/12/2022 11:03:48,20221212,37,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,37,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,DNI,UdKny7EwmWlt0rmBbV8g0w==,NULL,1190390235
1670841532,bCZxizTb0DmXx+USYWisEA==,ERROR,FRONT_ERROR,12/12/2022 10:38:57,20221212,12/12/2022 10:39:38,20221212,40,B2C,STANDARD,2,"WELCOME,ERROR,END",1,WELCOME,40,ERROR,2,CUSTOMERINFOBYDNI.TX,OK,NULL,NIE,fvYVksVDvXhv8L7F2a+Q+A==,NULL,1191454105
1670843714,VDyb6UxnlbFJVgvwfZyPLA==,ERROR,FRONT_ERROR,12/12/2022 11:15:20,20221212,12/12/2022 11:15:52,20221212,31,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843689,LbyGgRcCOFk6dCD/ufTxOw==,ERROR,FRONT_ERROR,12/12/2022 11:14:55,20221212,12/12/2022 11:15:33,20221212,38,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841940,Wx2rSNzb4jPuqV6+wPBEIg==,ERROR,FRONT_ERROR,12/12/2022 10:45:40,20221212,12/12/2022 10:46:13,20221212,32,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,KO,NULL,NULL,NULL,NULL,NULL
1670841937,qxRzYwchj/sDAcOfbqv1Kw==,ERROR,FRONT_ERROR,12/12/2022 10:45:37,20221212,12/12/2022 10:46:12,20221212,34,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,KO,NULL,NULL,NULL,NULL,NULL
1670842289,5tMHDBsuln6C+FozdFopUg==,ERROR,FRONT_ERROR,12/12/2022 10:51:30,20221212,12/12/2022 10:51:54,20221212,24,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841899,KGif3OJVcsweJuXHkaBg7Q==,ERROR,FRONT_ERROR,12/12/2022 10:45:04,20221212,12/12/2022 10:45:42,20221212,37,B2B,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,KO,NULL,NULL,NULL,NULL,NULL
1670841887,fbGWAOKR4h6n+jx3SoX8kw==,ERROR,FRONT_ERROR,12/12/2022 10:44:52,20221212,12/12/2022 10:45:31,20221212,39,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,KO,NULL,NULL,NULL,NULL,NULL
1670842837,xppLwydoN97OPU7dgYAqdg==,ERROR,FRONT_ERROR,12/12/2022 11:00:42,20221212,12/12/2022 11:01:27,20221212,44,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842717,ujg86CGun7EbIY3g2Whh8A==,ERROR,FRONT_ERROR,12/12/2022 10:58:38,20221212,12/12/2022 10:59:08,20221212,30,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
